MF23,MF23,ë,234,132,116,8.14,0.74,0.69,65.95,37.44,25.85,surf00049
MF24,MF24,ì,247,193,197,355.56,0.77,0.86,82.88,19.88,5.42,surf00049
MF25,MF25,í,252,87,104,353.82,0.96,0.66,60.35,63.62,25.72,surf00049
MG1,MG1,î,255,231,200,33.82,1.00,0.89,92.83,3.46,18.08,surf00049
MG2,MG2,ï,255,214,195,19.00,1.00,0.88,88.59,11.51,14.72,surf00049
MG3,MG3,ð,238,182,148,22.67,0.73,0.76,78.33,15.88,25.14,surf00049
MG4,MG4,ñ,217,165,140,19.48,0.50,0.70,71.93,15.83,20.38,surf00049
MG5,MG5,ò,244,150,48,31.22,0.90,0.57,70.36,28.00,64.46,surf00049
MG6,MG6,ó,241,153,55,31.61,0.87,0.58,70.70,25.43,61.96,surf00049
MG7,MG7,ô,172,116,91,18.52,0.33,0.52,54.04,19.07,22.74,surf00049
MG8,MG8,õ,105,74,66,12.31,0.23,0.34,34.59,12.00,10.00,surf00049
MG9,MG9,ö,247,204,157,31.33,0.85,0.79,84.69,8.85,29.13,surf00049
MG10,MG10,ø,199,131,47,33.16,0.62,0.48,60.41,19.15,53.54,surf00049
MG11,MG11,ù,211,195,145,45.45,0.43,0.70,79.00,-1.87,27.21,surf00049
MG12,MG12,ú,230,185,134,31.87,0.66,0.71,78.02,9.59,32.00,surf00049
MG13,MG13,û,198,123,79,22.18,0.51,0.54,58.73,24.94,36.03,surf00049
MG14,MG14,ü,141,98,66,25.60,0.36,0.41,45.35,13.57,25.09,surf00049
MG15,MG15,ý,246,247,226,62.86,0.57,0.93,96.66,-3.89,9.97,surf00049
MG16,MG16,þ,242,231,215,35.56,0.51,0.90,92.10,1.07,9.11,surf00049
MG17,MG17,ÿ,120,101,98,8.18,0.10,0.43,44.49,7.06,4.51,surf00049
MG18,MG18,Œ,254,245,235,31.58,0.90,0.96,96.97,1.33,5.87,surf00049
MG19,MG19,œ,240,171,71,35.50,0.85,0.61,74.89,16.21,59.44,surf00049
MG20,MG20,Š,174,105,73,19.01,0.41,0.48,51.36,24.40,29.56,surf00049
MG21,MG21,š,191,140,110,22.22,0.39,0.59,62.47,15.57,23.63,surf00049
MH2,MH2,Ÿ,255,255,255,0.00,0.00,1.00,100.00,0.01,-0.01,surf00049
MH3,MH3,ƒ,155,155,155,0.00,0.00,0.61,63.98,0.00,-0.01,surf00049
MH4,MH4,Α,109,109,109,0.00,0.00,0.43,46.03,0.00,-0.01,surf00049
MH5,MH5,Β,77,77,77,0.00,0.00,0.30,32.75,0.00,-0.00,surf00049
MH6,MH6,Γ,58,58,58,0.00,0.00,0.23,24.42,0.00,-0.00,surf00049
MH7,MH7,Δ,0,0,0,0.00,0.00,0.00,-16.00,0.00,0.00,surf00049
